"concept_id","concept_name","concept_code","vocabulary_id","cluster","syndromic","systemic","clinician_interest","cluster_category","chronic_flag","included_in_ps_model"
45590898,"Squamous cell carcinoma of skin of unspecified parts of face","C44.320","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206475,"Carcinoma in situ of skin of scalp and neck","D04.4","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45552255,"Squamous cell carcinoma of skin of unspecified upper limb, including shoulder","C44.621","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45585994,"Unspecified malignant neoplasm of skin of unspecified eyelid, including canthus","C44.101","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45605275,"Merkel cell carcinoma of other part of trunk","C4A.59","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45566590,"Unspecified malignant neoplasm of overlapping sites of skin","C44.80","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45561801,"Basal cell carcinoma of skin of nose","C44.311","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600504,"Merkel cell carcinoma of other parts of face","C4A.39","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45537884,"Carcinoma in situ of skin of unspecified upper limb, including shoulder","D04.60","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45532907,"Unspecified malignant neoplasm of skin of scalp and neck","C44.40","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595511,"Other specified malignant neoplasm of skin of right upper eyelid, including canthus","C44.1921","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45566658,"Melanoma in situ of anal skin","D03.51","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45552252,"Malignant melanoma of other part of trunk","C43.59","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590894,"Squamous cell carcinoma of skin of right ear and external auricular canal","C44.222","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45576316,"Squamous cell carcinoma of skin of unspecified lower limb, including hip","C44.721","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45537813,"Other specified malignant neoplasm of skin, unspecified","C44.99","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595491,"Unspecified malignant neoplasm of skin of right upper eyelid, including canthus","C44.1021","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45532909,"Squamous cell carcinoma of skin of right lower limb, including hip","C44.722","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45571506,"Unspecified malignant neoplasm of skin of left upper limb, including shoulder","C44.609","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45552253,"Basal cell carcinoma of skin of lip","C44.01","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45581277,"Carcinoma in situ of skin of left lower limb, including hip","D04.72","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595494,"Unspecified malignant neoplasm of skin of left lower eyelid, including canthus","C44.1092","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45576322,"Merkel cell carcinoma of unspecified upper limb, including shoulder","C4A.60","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590896,"Basal cell carcinoma of skin of unspecified parts of face","C44.310","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206471,"Melanoma in situ of scalp and neck","D03.4","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45571502,"Malignant melanoma of right ear and external auricular canal","C43.21","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45561804,"Other specified malignant neoplasm of skin of unspecified lower limb, including hip","C44.791","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595486,"Malignant melanoma of left lower eyelid, including canthus","C43.122","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595516,"Melanoma in situ of right lower eyelid, including canthus","D03.112","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45581272,"Melanoma in situ of unspecified eyelid, including canthus","D03.10","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45547496,"Other specified malignant neoplasm of skin of right ear and external auricular canal","C44.292","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206201,"Malignant melanoma of scalp and neck","C43.4","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590890,"Malignant melanoma of unspecified lower limb, including hip","C43.70","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542612,"Merkel cell carcinoma of left ear and external auricular canal","C4A.22","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206200,"Malignant melanoma of lip","C43.0","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45586002,"Squamous cell carcinoma of anal skin","C44.520","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600500,"Basal cell carcinoma of overlapping sites of skin","C44.81","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45576313,"Basal cell carcinoma of skin of right upper limb, including shoulder","C44.612","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595485,"Malignant melanoma of left upper eyelid, including canthus","C43.121","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45537812,"Other specified malignant neoplasm of skin of other part of trunk","C44.599","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542608,"Unspecified malignant neoplasm of skin, unspecified","C44.90","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600497,"Other specified malignant neoplasm of skin of left upper limb, including shoulder","C44.699","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595487,"Merkel cell carcinoma of right upper eyelid, including canthus","C4A.111","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45547568,"Melanoma in situ of breast (skin) (soft tissue)","D03.52","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595499,"Squamous cell carcinoma of skin of right upper eyelid, including canthus","C44.1221","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45605271,"Malignant melanoma of unspecified part of face","C43.30","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595498,"Basal cell carcinoma of skin of left lower eyelid, including canthus","C44.1192","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45537808,"Unspecified malignant neoplasm of skin of other parts of face","C44.309","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45586004,"Basal cell carcinoma of skin of left upper limb, including shoulder","C44.619","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600491,"Squamous cell carcinoma of skin of left eyelid, including canthus","C44.129","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595515,"Melanoma in situ of right upper eyelid, including canthus","D03.111","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45537819,"Merkel cell carcinoma of unspecified ear and external auricular canal","C4A.20","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45586009,"Merkel cell carcinoma of unspecified part of face","C4A.30","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45595657,"Unspecified malignant neoplasm of skin of right upper limb, including shoulder","C44.602","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595517,"Melanoma in situ of left upper eyelid, including canthus","D03.121","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590903,"Squamous cell carcinoma of skin, unspecified","C44.92","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45571504,"Other specified malignant neoplasm of skin of left ear and external auricular canal","C44.299","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45556982,"Squamous cell carcinoma of skin of left upper limb, including shoulder","C44.629","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595518,"Melanoma in situ of left lower eyelid, including canthus","D03.122","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45556992,"Merkel cell carcinoma of right lower limb, including hip","C4A.71","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542600,"Unspecified malignant neoplasm of skin of lip","C44.00","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45595730,"Carcinoma in situ of skin of right lower limb, including hip","D04.71","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590891,"Squamous cell carcinoma of skin of right eyelid, including canthus","C44.122","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590888,"Malignant melanoma of unspecified upper limb, including shoulder","C43.60","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45586079,"Melanoma in situ of right lower limb, including hip","D03.71","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595521,"Carcinoma in situ of skin of left upper eyelid, including canthus","D04.121","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595495,"Basal cell carcinoma of skin of right upper eyelid, including canthus","C44.1121","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45605270,"Malignant melanoma of right eyelid, including canthus","C43.11","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45566597,"Merkel cell carcinoma of left upper limb, including shoulder","C4A.62","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595501,"Squamous cell carcinoma of skin of left upper eyelid, including canthus","C44.1291","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206474,"Carcinoma in situ of skin of lip","D04.0","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595513,"Other specified malignant neoplasm of skin of left upper eyelid, including canthus","C44.1991","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595502,"Squamous cell carcinoma of skin of left lower eyelid, including canthus","C44.1292","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45581211,"Malignant melanoma of left upper limb, including shoulder","C43.62","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595504,"Sebaceous cell carcinoma of skin of unspecified eyelid, including canthus","C44.131","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590972,"Carcinoma in situ of skin of right eyelid, including canthus","D04.11","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206477,"Carcinoma in situ of skin of other sites","D04.8","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542602,"Unspecified malignant neoplasm of skin of left ear and external auricular canal","C44.209","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45585995,"Unspecified malignant neoplasm of skin of right eyelid, including canthus","C44.102","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45585993,"Malignant melanoma of skin of breast","C43.52","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45586001,"Unspecified malignant neoplasm of skin of breast","C44.501","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542603,"Other specified malignant neoplasm of skin of nose","C44.391","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595512,"Other specified malignant neoplasm of skin of right lower eyelid, including canthus","C44.1922","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45532904,"Basal cell carcinoma of skin of unspecified eyelid, including canthus","C44.111","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595490,"Merkel cell carcinoma of left lower eyelid, including canthus","C4A.122","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45561802,"Basal cell carcinoma of skin of other part of trunk","C44.519","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45571583,"Melanoma in situ of left lower limb, including hip","D03.72","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600506,"Merkel cell carcinoma of left lower limb, including hip","C4A.72","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45561797,"Malignant melanoma of unspecified eyelid, including canthus","C43.10","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45576314,"Other specified malignant neoplasm of skin of unspecified upper limb, including shoulder","C44.691","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45532910,"Basal cell carcinoma of skin, unspecified","C44.91","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45556978,"Unspecified malignant neoplasm of skin of right ear and external auricular canal","C44.202","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45561800,"Other specified malignant neoplasm of skin of right eyelid, including canthus","C44.192","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45556981,"Unspecified malignant neoplasm of skin of other part of trunk","C44.509","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45595654,"Unspecified malignant neoplasm of skin of nose","C44.301","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45571509,"Other specified malignant neoplasm of skin of right lower limb, including hip","C44.792","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45547570,"Melanoma in situ of unspecified lower limb, including hip","D03.70","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206202,"Malignant melanoma of overlapping sites of skin","C43.8","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600490,"Basal cell carcinoma of skin of right eyelid, including canthus","C44.112","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45547490,"Malignant melanoma of left lower limb, including hip","C43.72","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45581213,"Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal","C44.201","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
