CCSR Domain,CCSR CATEGORY 1,CCSR CATEGORY 1 (PASC) DESCRIPTION,ICD-10-CM Code,ICD-10-CM Code Description,Symptomatic,Measured,syndromic,systemic,clincian_interest,cluster_category,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R251,"Tremor, unspecified",,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM016,Other general signs and symptoms,R252,Cramp and spasm,,,1,0,clinician,General signs and symptoms,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R253,Fasciculation,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R258,Other abnormal involuntary movements,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R259,Unspecified abnormal involuntary movements,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R26,Abnormalities of gait and mobility,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R260,Ataxic gait,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R261,Paralytic gait,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R262,"Difficulty in walking, not elsewhere classified",,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R268,Other abnormalities of gait and mobility,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R2681,Unsteadiness on feet,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R2689,Other abnormalities of gait and mobility,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R269,Unspecified abnormalities of gait and mobility,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R27,Other lack of coordination,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R270,"Ataxia, unspecified",,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R278,Other lack of coordination,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R279,Unspecified lack of coordination,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R290,Tetany,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R291,Meningismus,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R292,Abnormal reflex,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM016,Other general signs and symptoms,R294,Clicking hip,,,1,0,clinician,General signs and symptoms,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R295,Transient paralysis,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM016,Other general signs and symptoms,R296,Repeated falls,,,1,0,clinician,General signs and symptoms,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R29810,Facial weakness,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R29818,Other symptoms and signs involving the nervous system,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM016,Other general signs and symptoms,R29898,Other symptoms and signs involving the musculoskeletal system,,,1,0,clinician,General signs and symptoms,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R2990,Unspecified symptoms and signs involving the nervous system,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM016,Other general signs and symptoms,R2991,Unspecified symptoms and signs involving the musculoskeletal system,,,1,0,clinician,General signs and symptoms,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R30,Pain associated with micturition,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R300,Dysuria,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R301,Vesical tenesmus,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R309,"Painful micturition, unspecified",,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R31,Hematuria,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R33,Retention of urine,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R338,Other retention of urine,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R339,"Retention of urine, unspecified",,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R34,Anuria and oliguria,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R35,Polyuria,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R350,Frequency of micturition,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R351,Nocturia,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R358,Other polyuria,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R36,Urethral discharge,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R369,"Urethral discharge, unspecified",,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R39,Other and unspecified symptoms and signs involving the genitourinary system,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R391,Other difficulties with micturition,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3911,Hesitancy of micturition,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3912,Poor urinary stream,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3913,Splitting of urinary stream,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3914,Feeling of incomplete bladder emptying,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3915,Urgency of urination,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3916,Straining to void,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3919,Other difficulties with micturition,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R39191,Need to immediately re-void,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R39192,Position dependent micturition,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R39198,Other difficulties with micturition,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R392,Extrarenal uremia,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R398,Other symptoms and signs involving the genitourinary system,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3982,Chronic bladder pain,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3983,Unilateral non-palpable testicle,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3984,Bilateral non-palpable testicles,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R3989,Other symptoms and signs involving the genitourinary system,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM011,Genitourinary signs and symptoms,R399,Unspecified symptoms and signs involving the genitourinary system,,,1,0,clinician,Genito-urinary,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R404,Transient alteration of awareness,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R41,Other symptoms and signs involving cognitive functions and awareness,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R410,"Disorientation, unspecified",,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R411,Anterograde amnesia,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R412,Retrograde amnesia,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R413,Other amnesia,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R414,Neurologic neglect syndrome,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R418,Other symptoms and signs involving cognitive functions and awareness,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R4181,Age-related cognitive decline,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R4182,"Altered mental status, unspecified",,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R4183,Borderline intellectual functioning,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R4184,Other specified cognitive deficit,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R41840,Attention and concentration deficit,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R41841,Cognitive communication deficit,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R41842,Visuospatial deficit,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R41843,Psychomotor deficit,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R41844,Frontal lobe and executive function deficit,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R4189,Other symptoms and signs involving cognitive functions and awareness,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R419,Unspecified symptoms and signs involving cognitive functions and awareness,,,1,0,clinician,Neurodevelopment,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM015,General sensation/perception signs and symptoms,R42,Dizziness and giddiness,,,1,0,clinician,General signs and symptoms,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM015,General sensation/perception signs and symptoms,R43,Disturbances of smell and taste,,,1,0,clinician,Mental health,,,,,,,,,,
