concept_id,description,body_system,progressive
45534115,Recurrent and persistent hematuria with minor glomerular abnormality,renal,no
35209185,Recurrent and persistent hematuria with minor glomerular abnormality,renal,no
45601713,Recurrent and persistent hematuria with focal and segmental glomerular lesions,renal,no
35209186,Recurrent and persistent hematuria with focal and segmental glomerular lesions,renal,no
45534116,Recurrent and persistent hematuria with diffuse membranous glomerulonephritis,renal,no
35209187,Recurrent and persistent hematuria with diffuse membranous glomerulonephritis,renal,no
45606478,Recurrent and persistent hematuria with diffuse mesangial proliferative glomerulonephritis,renal,no
35209188,Recurrent and persistent hematuria with diffuse mesangial proliferative glomerulonephritis,renal,no
45596848,Recurrent and persistent hematuria with diffuse endocapillary proliferative glomerulonephritis,renal,no
35209189,Recurrent and persistent hematuria with diffuse endocapillary proliferative glomerulonephritis,renal,no
45596849,Recurrent and persistent hematuria with diffuse mesangiocapillary glomerulonephritis,renal,no
35209190,Recurrent and persistent hematuria with diffuse mesangiocapillary glomerulonephritis,renal,no
45534117,Recurrent and persistent hematuria with dense deposit disease,renal,no
35209191,Recurrent and persistent hematuria with dense deposit disease,renal,no
45606479,Recurrent and persistent hematuria with diffuse crescentic glomerulonephritis,renal,no
35209192,Recurrent and persistent hematuria with diffuse crescentic glomerulonephritis,renal,no
45572693,Recurrent and persistent hematuria with other morphologic changes,renal,no
35209193,Recurrent and persistent hematuria with other morphologic changes,renal,no
45601714,Recurrent and persistent hematuria with unspecified morphologic changes,renal,no
35209194,Recurrent and persistent hematuria with unspecified morphologic changes,renal,no
45539025,Chronic nephritic syndrome with minor glomerular abnormality,renal,yes
35209195,Chronic nephritic syndrome with minor glomerular abnormality,renal,yes
45543850,Chronic nephritic syndrome with focal and segmental glomerular lesions,renal,yes
35209196,Chronic nephritic syndrome with focal and segmental glomerular lesions,renal,yes
45548642,Chronic nephritic syndrome with diffuse membranous glomerulonephritis,renal,yes
35209197,Chronic nephritic syndrome with diffuse membranous glomerulonephritis,renal,yes
45534118,Chronic nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,renal,yes
35209198,Chronic nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,renal,yes
45582388,Chronic nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis,renal,yes
35209199,Chronic nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis,renal,yes
45582389,Chronic nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,renal,yes
35209200,Chronic nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,renal,yes
45587234,Chronic nephritic syndrome with dense deposit disease,renal,yes
35209201,Chronic nephritic syndrome with dense deposit disease,renal,yes
45534119,Chronic nephritic syndrome with diffuse crescentic glomerulonephritis,renal,yes
35209202,Chronic nephritic syndrome with diffuse crescentic glomerulonephritis,renal,yes
45567819,Chronic nephritic syndrome with other morphologic changes,renal,yes
35209203,Chronic nephritic syndrome with other morphologic changes,renal,yes
45596850,Chronic nephritic syndrome with unspecified morphologic changes,renal,yes
35209204,Chronic nephritic syndrome with unspecified morphologic changes,renal,yes
45577510,Nephrotic syndrome with minor glomerular abnormality,renal,no
35209205,Nephrotic syndrome with minor glomerular abnormality,renal,no
45592120,Nephrotic syndrome with focal and segmental glomerular lesions,renal,no
35209206,Nephrotic syndrome with focal and segmental glomerular lesions,renal,no
45543852,Nephrotic syndrome with diffuse membranous glomerulonephritis,renal,no
35209207,Nephrotic syndrome with diffuse membranous glomerulonephritis,renal,no
45558133,Nephrotic syndrome with diffuse mesangial proliferative glomerulonephritis,renal,no
35209208,Nephrotic syndrome with diffuse mesangial proliferative glomerulonephritis,renal,no
45596851,Nephrotic syndrome with diffuse endocapillary proliferative glomerulonephritis,renal,no
35209209,Nephrotic syndrome with diffuse endocapillary proliferative glomerulonephritis,renal,no
45558134,Nephrotic syndrome with diffuse mesangiocapillary glomerulonephritis,renal,no
35209210,Nephrotic syndrome with diffuse mesangiocapillary glomerulonephritis,renal,no
45577511,Nephrotic syndrome with dense deposit disease,renal,no
35209211,Nephrotic syndrome with dense deposit disease,renal,no
45553429,Nephrotic syndrome with diffuse crescentic glomerulonephritis,renal,no
35209212,Nephrotic syndrome with diffuse crescentic glomerulonephritis,renal,no
45534120,Nephrotic syndrome with other morphologic changes,renal,no
35209213,Nephrotic syndrome with other morphologic changes,renal,no
45562999,Nephrotic syndrome with unspecified morphologic changes,renal,no
35209214,Nephrotic syndrome with unspecified morphologic changes,renal,no
45592121,Unspecified nephritic syndrome with minor glomerular abnormality,renal,no
35209215,Unspecified nephritic syndrome with minor glomerular abnormality,renal,no
45587235,Unspecified nephritic syndrome with focal and segmental glomerular lesions,renal,no
35209216,Unspecified nephritic syndrome with focal and segmental glomerular lesions,renal,no
45592122,Unspecified nephritic syndrome with diffuse membranous glomerulonephritis,renal,no
35209217,Unspecified nephritic syndrome with diffuse membranous glomerulonephritis,renal,no
45572694,Unspecified nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,renal,no
35209218,Unspecified nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,renal,no
45563000,Unspecified nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis,renal,no
35209219,Unspecified nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis,renal,no
45539026,Unspecified nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,renal,no
35209220,Unspecified nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,renal,no
45563001,Unspecified nephritic syndrome with dense deposit disease,renal,no
35209221,Unspecified nephritic syndrome with dense deposit disease,renal,no
45596852,Unspecified nephritic syndrome with diffuse crescentic glomerulonephritis,renal,no
35209222,Unspecified nephritic syndrome with diffuse crescentic glomerulonephritis,renal,no
45543853,Unspecified nephritic syndrome with other morphologic changes,renal,no
35209223,Unspecified nephritic syndrome with other morphologic changes,renal,no
45596853,Unspecified nephritic syndrome with unspecified morphologic changes,renal,no
35209224,Unspecified nephritic syndrome with unspecified morphologic changes,renal,no
45592123,Glomerular disorders in diseases classified elsewhere,renal,no
35209245,Glomerular disorders in diseases classified elsewhere,renal,no
45563005,Hydronephrosis with ureteropelvic junction obstruction,renal,no
37200876,Hydronephrosis with ureteropelvic junction obstruction,renal,no
45596856,"Hydronephrosis with ureteral stricture, not elsewhere classified",renal,no
35209252,"Hydronephrosis with ureteral stricture, not elsewhere classified",renal,no
45592125,Hydronephrosis with renal and ureteral calculous obstruction,renal,no
35209253,Hydronephrosis with renal and ureteral calculous obstruction,renal,no
45539032,"Vesicoureteral-reflux with reflux nephropathy without hydroureter, unilateral",renal,no
45582390,"Vesicoureteral-reflux with reflux nephropathy without hydroureter, bilateral",renal,no
45553434,"Vesicoureteral-reflux with reflux nephropathy without hydroureter, unspecified",renal,no
45582392,"Chronic kidney disease, stage 1",renal,yes
35209274,"Chronic kidney disease, stage 1",renal,yes
45553437,"Chronic kidney disease, stage 2 (mild)",renal,yes
35209275,"Chronic kidney disease, stage 2 (mild)",renal,yes
45543858,"Chronic kidney disease, stage 3 (moderate)",renal,yes
35209276,"Chronic kidney disease, stage 3 (moderate)",renal,yes
45582393,"Chronic kidney disease, stage 4 (severe)",renal,yes
35209277,"Chronic kidney disease, stage 4 (severe)",renal,yes
45582394,"Chronic kidney disease, stage 5",renal,yes
35209278,"Chronic kidney disease, stage 5",renal,yes
45548653,End stage renal disease,renal,yes
45553438,"Chronic kidney disease, unspecified",renal,yes
35209279,"Chronic kidney disease, unspecified",renal,yes
45601718,Unspecified kidney failure,renal,yes
35209280,Unspecified kidney failure,renal,yes
45567833,Renal osteodystrophy,musculoskeletal,yes
35209291,Renal osteodystrophy,musculoskeletal,yes
45567834,Nephrogenic diabetes insipidus,renal,no
35209292,Nephrogenic diabetes insipidus,renal,no
45558146,Other specified disorders of kidney and ureter,renal,no
45543864,"Flaccid neuropathic bladder, not elsewhere classified",renal,no
35209303,"Flaccid neuropathic bladder, not elsewhere classified",renal,no
45577518,Other neuromuscular dysfunction of bladder,renal,no
35209304,Other neuromuscular dysfunction of bladder,renal,no
45592128,"Neuromuscular dysfunction of bladder, unspecified",renal,no
35209305,"Neuromuscular dysfunction of bladder, unspecified",renal,no
45567838,Bladder-neck obstruction,renal,no
35209306,Bladder-neck obstruction,renal,no
45548658,"Vesical fistula, not elsewhere classified",renal,no
35209308,"Vesical fistula, not elsewhere classified",renal,no
45582400,"Post-traumatic urethral stricture, male, meatal",renal,no
45539045,Post-traumatic bulbous urethral stricture,renal,no
45534128,Post-traumatic membranous urethral stricture,renal,no
45567839,Post-traumatic anterior urethral stricture,renal,no
45548661,"Post-traumatic urethral stricture, male, unspecified",renal,no
45572705,"Other post-traumatic urethral stricture, female",renal,no
45572707,"Postinfective urethral stricture, not elsewhere classified, male, meatal",renal,no
45543868,"Postinfective bulbous urethral stricture, not elsewhere classified",renal,no
45558152,"Postinfective membranous urethral stricture, not elsewhere classified",renal,no
45543869,"Postinfective anterior urethral stricture, not elsewhere classified",renal,no
45577520,"Postinfective urethral stricture, not elsewhere classified, male, unspecified",renal,no
45577521,"Postinfective urethral stricture, not elsewhere classified, female",renal,no
45582401,Other urethral stricture,renal,no
35209316,Other urethral stricture,renal,no
45543870,"Urethral stricture, unspecified",renal,no
35209317,"Urethral stricture, unspecified",renal,no
45577522,Urethral fistula,renal,no
35209318,Urethral fistula,renal,no
45596862,Urethral diverticulum,renal,no
35209319,Urethral diverticulum,renal,no
45577523,Urethral caruncle,renal,no
45558153,Intrinsic sphincter deficiency (ISD),renal,no
45601725,Combined hypermobility of urethra and intrinsic sphincter deficiency,renal,no
45543871,Urethral false passage,renal,no
45567840,Other specified disorders of urethra,renal,no
35209321,Other specified disorders of urethra,renal,no
45534129,Urethral disorders in diseases classified elsewhere,renal,no
35209323,Urethral disorders in diseases classified elsewhere,renal,no
45592133,Incontinence without sensory awareness,renal,no
45601727,Continuous leakage,renal,no
45567842,Mixed incontinence,renal,no
45534130,Overflow incontinence,renal,no
45592135,Other specified urinary incontinence,renal,no
45577536,Atrophy of testis,genitourinary,no
35209350,Atrophy of testis,genitourinary,no
45563025,Endometriosis of uterus,genitourinary,no
35209392,Endometriosis of uterus,genitourinary,no
45582422,Endometriosis of ovary,genitourinary,no
35209393,Endometriosis of ovary,genitourinary,no
45567861,Endometriosis of fallopian tube,genitourinary,no
35209394,Endometriosis of fallopian tube,genitourinary,no
45606506,Endometriosis of pelvic peritoneum,genitourinary,no
35209395,Endometriosis of pelvic peritoneum,genitourinary,no
45601749,Endometriosis of rectovaginal septum and vagina,genitourinary,no
35209396,Endometriosis of rectovaginal septum and vagina,genitourinary,no
45592150,Endometriosis of intestine,genitourinary,no
35209397,Endometriosis of intestine,genitourinary,no
45572724,Endometriosis in cutaneous scar,genitourinary,no
35209398,Endometriosis in cutaneous scar,genitourinary,no
45567862,Other endometriosis,genitourinary,no
45601750,"Cystocele, unspecified",genitourinary,no
45534141,"Cystocele, midline",genitourinary,no
45548681,"Cystocele, lateral",genitourinary,no
45596883,Incomplete uterovaginal prolapse,genitourinary,no
35209402,Incomplete uterovaginal prolapse,genitourinary,no
45567863,Complete uterovaginal prolapse,genitourinary,no
35209403,Complete uterovaginal prolapse,genitourinary,no
45587258,"Uterovaginal prolapse, unspecified",genitourinary,no
35209404,"Uterovaginal prolapse, unspecified",genitourinary,no
45606507,Vaginal enterocele,genitourinary,no
35209405,Vaginal enterocele,genitourinary,no
45543893,Rectocele,genitourinary,no
35209406,Rectocele,genitourinary,no
45553455,Perineocele,genitourinary,no
45567865,Incompetence or weakening of pubocervical tissue,genitourinary,no
45553456,Incompetence or weakening of rectovaginal tissue,genitourinary,no
